,State_Name,District_Name,YEAR,Season,Crop,Area,Production,SUBDIVISION,ANNUAL
15983,Karnataka,BIDAR,2010,Kharif     ,Jowar,56034.0,77549.0,NORTH INTERIOR KARNATAKA,853.2
15984,Karnataka,BIDAR,2010,Kharif     ,Maize,925.0,1721.0,NORTH INTERIOR KARNATAKA,853.2
15985,Karnataka,BIDAR,2010,Kharif     ,Moong(Green Gram),45325.0,13004.0,NORTH INTERIOR KARNATAKA,853.2
15986,Karnataka,BIDAR,2010,Kharif     ,Niger seed,2883.0,642.0,NORTH INTERIOR KARNATAKA,853.2
15987,Karnataka,BIDAR,2010,Kharif     ,Onion,88.0,549.0,NORTH INTERIOR KARNATAKA,853.2
15988,Karnataka,BIDAR,2010,Kharif     ,Other Kharif pulses,662.0,593.0,NORTH INTERIOR KARNATAKA,853.2
15989,Karnataka,BIDAR,2010,Kharif     ,Peas & beans (Pulses),4.0,36.0,NORTH INTERIOR KARNATAKA,853.2
15990,Karnataka,BIDAR,2010,Kharif     ,Potato,26.0,198.0,NORTH INTERIOR KARNATAKA,853.2
15991,Karnataka,BIDAR,2010,Kharif     ,Rice,4927.0,4816.0,NORTH INTERIOR KARNATAKA,853.2
15992,Karnataka,BIDAR,2010,Kharif     ,Sesamum,5090.0,2224.0,NORTH INTERIOR KARNATAKA,853.2
15993,Karnataka,BIDAR,2010,Kharif     ,Small millets,49.0,23.0,NORTH INTERIOR KARNATAKA,853.2
15994,Karnataka,BIDAR,2010,Kharif     ,Soyabean,47434.0,46009.0,NORTH INTERIOR KARNATAKA,853.2
15995,Karnataka,BIDAR,2010,Kharif     ,Sunflower,2884.0,961.0,NORTH INTERIOR KARNATAKA,853.2
15996,Karnataka,BIDAR,2010,Kharif     ,Urad,44916.0,14252.0,NORTH INTERIOR KARNATAKA,853.2
15997,Karnataka,BIDAR,2010,Rabi       ,Dry chillies,123.0,334.0,NORTH INTERIOR KARNATAKA,853.2
15998,Karnataka,BIDAR,2010,Rabi       ,Gram,43074.0,28154.0,NORTH INTERIOR KARNATAKA,853.2
15999,Karnataka,BIDAR,2010,Rabi       ,Groundnut,587.0,516.0,NORTH INTERIOR KARNATAKA,853.2
16000,Karnataka,BIDAR,2010,Rabi       ,Jowar,22485.0,8414.0,NORTH INTERIOR KARNATAKA,853.2
16001,Karnataka,BIDAR,2010,Rabi       ,Linseed,290.0,97.0,NORTH INTERIOR KARNATAKA,853.2
16002,Karnataka,BIDAR,2010,Rabi       ,Maize,315.0,668.0,NORTH INTERIOR KARNATAKA,853.2
16003,Karnataka,BIDAR,2010,Rabi       ,Onion,585.0,4006.0,NORTH INTERIOR KARNATAKA,853.2
16004,Karnataka,BIDAR,2010,Rabi       ,Other  Rabi pulses,960.0,296.0,NORTH INTERIOR KARNATAKA,853.2
16005,Karnataka,BIDAR,2010,Rabi       ,Peas & beans (Pulses),13.0,92.0,NORTH INTERIOR KARNATAKA,853.2
16006,Karnataka,BIDAR,2010,Rabi       ,Potato,61.0,710.0,NORTH INTERIOR KARNATAKA,853.2
16007,Karnataka,BIDAR,2010,Rabi       ,Rapeseed &Mustard,21.0,7.0,NORTH INTERIOR KARNATAKA,853.2
16008,Karnataka,BIDAR,2010,Rabi       ,Safflower,11398.0,14548.0,NORTH INTERIOR KARNATAKA,853.2
16009,Karnataka,BIDAR,2010,Rabi       ,Sunflower,3062.0,1327.0,NORTH INTERIOR KARNATAKA,853.2
16010,Karnataka,BIDAR,2010,Rabi       ,Wheat,7876.0,10271.0,NORTH INTERIOR KARNATAKA,853.2
16011,Karnataka,BIDAR,2010,Summer     ,Dry chillies,10.0,30.0,NORTH INTERIOR KARNATAKA,853.2
16012,Karnataka,BIDAR,2010,Summer     ,Maize,116.0,295.0,NORTH INTERIOR KARNATAKA,853.2
16013,Karnataka,BIDAR,2010,Summer     ,Onion,24.0,255.0,NORTH INTERIOR KARNATAKA,853.2
16014,Karnataka,BIDAR,2010,Summer     ,Peas & beans (Pulses),4.0,34.0,NORTH INTERIOR KARNATAKA,853.2
16015,Karnataka,BIDAR,2010,Summer     ,Potato,1.0,15.0,NORTH INTERIOR KARNATAKA,853.2
16016,Karnataka,BIDAR,2010,Summer     ,Sunflower,236.0,239.0,NORTH INTERIOR KARNATAKA,853.2
16017,Karnataka,BIDAR,2010,Whole Year ,Banana,219.0,5144.0,NORTH INTERIOR KARNATAKA,853.2
16018,Karnataka,BIDAR,2010,Whole Year ,Cashewnut,66.0,48.0,NORTH INTERIOR KARNATAKA,853.2
16019,Karnataka,BIDAR,2010,Whole Year ,Coconut ,20.0,191.0,NORTH INTERIOR KARNATAKA,853.2
16020,Karnataka,BIDAR,2010,Whole Year ,Coriander,223.0,83.0,NORTH INTERIOR KARNATAKA,853.2
16021,Karnataka,BIDAR,2010,Whole Year ,Dry ginger,1219.0,4410.9,NORTH INTERIOR KARNATAKA,853.2
16022,Karnataka,BIDAR,2010,Whole Year ,Garlic,135.0,174.0,NORTH INTERIOR KARNATAKA,853.2
16023,Karnataka,BIDAR,2010,Whole Year ,Mesta,1464.0,1916.0,NORTH INTERIOR KARNATAKA,853.2
16024,Karnataka,BIDAR,2010,Whole Year ,Sannhamp,308.0,77.0,NORTH INTERIOR KARNATAKA,853.2
16025,Karnataka,BIDAR,2010,Whole Year ,Sugarcane,31299.0,2200320.0,NORTH INTERIOR KARNATAKA,853.2
16026,Karnataka,BIDAR,2010,Whole Year ,Turmeric,67.0,284.0,NORTH INTERIOR KARNATAKA,853.2
16027,Karnataka,BIJAPUR,2010,Kharif     ,Arhar/Tur,189677.0,107215.0,NORTH INTERIOR KARNATAKA,853.2
16028,Karnataka,BIJAPUR,2010,Kharif     ,Bajra,65452.0,45773.0,NORTH INTERIOR KARNATAKA,853.2
16029,Karnataka,BIJAPUR,2010,Kharif     ,Castor seed,2.0,2.0,NORTH INTERIOR KARNATAKA,853.2
16030,Karnataka,BIJAPUR,2010,Kharif     ,Cotton(lint),9599.0,26525.0,NORTH INTERIOR KARNATAKA,853.2
16031,Karnataka,BIJAPUR,2010,Kharif     ,Cowpea(Lobia),878.0,275.0,NORTH INTERIOR KARNATAKA,853.2
16032,Karnataka,BIJAPUR,2010,Kharif     ,Dry chillies,1117.0,2159.0,NORTH INTERIOR KARNATAKA,853.2
16033,Karnataka,BIJAPUR,2010,Kharif     ,Groundnut,32521.0,13183.0,NORTH INTERIOR KARNATAKA,853.2
16034,Karnataka,BIJAPUR,2010,Kharif     ,Horse-gram,9294.0,2481.0,NORTH INTERIOR KARNATAKA,853.2
16035,Karnataka,BIJAPUR,2010,Kharif     ,Maize,58432.0,161639.0,NORTH INTERIOR KARNATAKA,853.2
16036,Karnataka,BIJAPUR,2010,Kharif     ,Moong(Green Gram),18761.0,2994.0,NORTH INTERIOR KARNATAKA,853.2
16037,Karnataka,BIJAPUR,2010,Kharif     ,Niger seed,1091.0,338.0,NORTH INTERIOR KARNATAKA,853.2
16038,Karnataka,BIJAPUR,2010,Kharif     ,Onion,8831.0,34925.0,NORTH INTERIOR KARNATAKA,853.2
16039,Karnataka,BIJAPUR,2010,Kharif     ,Other Kharif pulses,5734.0,1726.0,NORTH INTERIOR KARNATAKA,853.2
16040,Karnataka,BIJAPUR,2010,Kharif     ,Peas & beans (Pulses),34.0,303.0,NORTH INTERIOR KARNATAKA,853.2
16041,Karnataka,BIJAPUR,2010,Kharif     ,Rice,71.0,228.0,NORTH INTERIOR KARNATAKA,853.2
16042,Karnataka,BIJAPUR,2010,Kharif     ,Sesamum,624.0,216.0,NORTH INTERIOR KARNATAKA,853.2
16043,Karnataka,BIJAPUR,2010,Kharif     ,Sunflower,21566.0,7156.0,NORTH INTERIOR KARNATAKA,853.2
16044,Karnataka,BIJAPUR,2010,Kharif     ,Urad,102.0,37.0,NORTH INTERIOR KARNATAKA,853.2
16045,Karnataka,BIJAPUR,2010,Rabi       ,Cotton(lint),925.0,1882.0,NORTH INTERIOR KARNATAKA,853.2
16046,Karnataka,BIJAPUR,2010,Rabi       ,Cowpea(Lobia),335.0,88.0,NORTH INTERIOR KARNATAKA,853.2
16047,Karnataka,BIJAPUR,2010,Rabi       ,Dry chillies,483.0,1066.0,NORTH INTERIOR KARNATAKA,853.2
16048,Karnataka,BIJAPUR,2010,Rabi       ,Gram,156207.0,106149.0,NORTH INTERIOR KARNATAKA,853.2
16049,Karnataka,BIJAPUR,2010,Rabi       ,Groundnut,35970.0,24433.0,NORTH INTERIOR KARNATAKA,853.2
16050,Karnataka,BIJAPUR,2010,Rabi       ,Horse-gram,618.0,223.0,NORTH INTERIOR KARNATAKA,853.2
16051,Karnataka,BIJAPUR,2010,Rabi       ,Jowar,190629.0,190910.0,NORTH INTERIOR KARNATAKA,853.2
16052,Karnataka,BIJAPUR,2010,Rabi       ,Linseed,3209.0,1326.0,NORTH INTERIOR KARNATAKA,853.2
16053,Karnataka,BIJAPUR,2010,Rabi       ,Maize,11971.0,30069.0,NORTH INTERIOR KARNATAKA,853.2
16054,Karnataka,BIJAPUR,2010,Rabi       ,Onion,5439.0,32382.0,NORTH INTERIOR KARNATAKA,853.2
16055,Karnataka,BIJAPUR,2010,Rabi       ,Other  Rabi pulses,18.0,7.0,NORTH INTERIOR KARNATAKA,853.2
16056,Karnataka,BIJAPUR,2010,Rabi       ,Safflower,5868.0,2581.0,NORTH INTERIOR KARNATAKA,853.2
16057,Karnataka,BIJAPUR,2010,Rabi       ,Sunflower,35133.0,12115.0,NORTH INTERIOR KARNATAKA,853.2
16058,Karnataka,BIJAPUR,2010,Rabi       ,Wheat,63974.0,68354.0,NORTH INTERIOR KARNATAKA,853.2
16059,Karnataka,BIJAPUR,2010,Summer     ,Dry chillies,231.0,703.0,NORTH INTERIOR KARNATAKA,853.2
16060,Karnataka,BIJAPUR,2010,Summer     ,Maize,5593.0,13847.0,NORTH INTERIOR KARNATAKA,853.2
16061,Karnataka,BIJAPUR,2010,Summer     ,Onion,1116.0,11187.0,NORTH INTERIOR KARNATAKA,853.2
16062,Karnataka,BIJAPUR,2010,Summer     ,Sunflower,2899.0,1820.0,NORTH INTERIOR KARNATAKA,853.2
16063,Karnataka,BIJAPUR,2010,Whole Year ,Banana,1933.0,64912.0,NORTH INTERIOR KARNATAKA,853.2
16064,Karnataka,BIJAPUR,2010,Whole Year ,Coconut ,281.0,2686.0,NORTH INTERIOR KARNATAKA,853.2
16065,Karnataka,BIJAPUR,2010,Whole Year ,Coriander,226.0,82.0,NORTH INTERIOR KARNATAKA,853.2
16066,Karnataka,BIJAPUR,2010,Whole Year ,Garlic,260.0,797.0,NORTH INTERIOR KARNATAKA,853.2
16067,Karnataka,BIJAPUR,2010,Whole Year ,Sugarcane,41377.0,3459117.0,NORTH INTERIOR KARNATAKA,853.2
16068,Karnataka,BIJAPUR,2010,Whole Year ,Sweet potato,7.0,58.0,NORTH INTERIOR KARNATAKA,853.2
16069,Karnataka,BIJAPUR,2010,Whole Year ,Turmeric,1.0,5.0,NORTH INTERIOR KARNATAKA,853.2
16070,Karnataka,DHARWAD,2010,Kharif     ,Arhar/Tur,3618.0,2083.0,NORTH INTERIOR KARNATAKA,853.2
16071,Karnataka,DHARWAD,2010,Kharif     ,Cotton(lint),44413.0,95992.0,NORTH INTERIOR KARNATAKA,853.2
16072,Karnataka,DHARWAD,2010,Kharif     ,Cowpea(Lobia),1020.0,398.0,NORTH INTERIOR KARNATAKA,853.2
16073,Karnataka,DHARWAD,2010,Kharif     ,Dry chillies,41140.0,17939.0,NORTH INTERIOR KARNATAKA,853.2
16074,Karnataka,DHARWAD,2010,Kharif     ,Groundnut,34724.0,47183.0,NORTH INTERIOR KARNATAKA,853.2
16075,Karnataka,DHARWAD,2010,Kharif     ,Horse-gram,60.0,34.0,NORTH INTERIOR KARNATAKA,853.2
16076,Karnataka,DHARWAD,2010,Kharif     ,Jowar,5507.0,5122.0,NORTH INTERIOR KARNATAKA,853.2
16077,Karnataka,DHARWAD,2010,Kharif     ,Maize,44582.0,133395.0,NORTH INTERIOR KARNATAKA,853.2
16078,Karnataka,DHARWAD,2010,Kharif     ,Moong(Green Gram),23193.0,7954.0,NORTH INTERIOR KARNATAKA,853.2
16079,Karnataka,DHARWAD,2010,Kharif     ,Niger seed,350.0,105.0,NORTH INTERIOR KARNATAKA,853.2
16080,Karnataka,DHARWAD,2010,Kharif     ,Onion,28152.0,153192.0,NORTH INTERIOR KARNATAKA,853.2
16081,Karnataka,DHARWAD,2010,Kharif     ,Other Kharif pulses,65.0,57.0,NORTH INTERIOR KARNATAKA,853.2
16082,Karnataka,DHARWAD,2010,Kharif     ,Peas & beans (Pulses),20.0,179.0,NORTH INTERIOR KARNATAKA,853.2
16083,Karnataka,DHARWAD,2010,Kharif     ,Potato,1017.0,8070.0,NORTH INTERIOR KARNATAKA,853.2
16084,Karnataka,DHARWAD,2010,Kharif     ,Ragi,54.0,54.0,NORTH INTERIOR KARNATAKA,853.2
16085,Karnataka,DHARWAD,2010,Kharif     ,Rice,27881.0,33658.0,NORTH INTERIOR KARNATAKA,853.2
16086,Karnataka,DHARWAD,2010,Kharif     ,Sesamum,337.0,191.0,NORTH INTERIOR KARNATAKA,853.2
16087,Karnataka,DHARWAD,2010,Kharif     ,Small millets,817.0,699.0,NORTH INTERIOR KARNATAKA,853.2
16088,Karnataka,DHARWAD,2010,Kharif     ,Soyabean,30809.0,25873.0,NORTH INTERIOR KARNATAKA,853.2
16089,Karnataka,DHARWAD,2010,Kharif     ,Sunflower,22.0,9.0,NORTH INTERIOR KARNATAKA,853.2
16090,Karnataka,DHARWAD,2010,Kharif     ,Urad,2127.0,851.0,NORTH INTERIOR KARNATAKA,853.2
16091,Karnataka,DHARWAD,2010,Rabi       ,Cotton(lint),43927.0,42621.0,NORTH INTERIOR KARNATAKA,853.2
16092,Karnataka,DHARWAD,2010,Rabi       ,Cowpea(Lobia),92.0,24.0,NORTH INTERIOR KARNATAKA,853.2
16093,Karnataka,DHARWAD,2010,Rabi       ,Dry chillies,25.0,68.0,NORTH INTERIOR KARNATAKA,853.2
16094,Karnataka,DHARWAD,2010,Rabi       ,Gram,52161.0,39471.0,NORTH INTERIOR KARNATAKA,853.2
16095,Karnataka,DHARWAD,2010,Rabi       ,Groundnut,964.0,1161.0,NORTH INTERIOR KARNATAKA,853.2
16096,Karnataka,DHARWAD,2010,Rabi       ,Horse-gram,2114.0,930.0,NORTH INTERIOR KARNATAKA,853.2
16097,Karnataka,DHARWAD,2010,Rabi       ,Jowar,37783.0,24144.0,NORTH INTERIOR KARNATAKA,853.2
16098,Karnataka,DHARWAD,2010,Rabi       ,Linseed,82.0,27.0,NORTH INTERIOR KARNATAKA,853.2
16099,Karnataka,DHARWAD,2010,Rabi       ,Maize,1804.0,6692.0,NORTH INTERIOR KARNATAKA,853.2
16100,Karnataka,DHARWAD,2010,Rabi       ,Moong(Green Gram),3157.0,534.0,NORTH INTERIOR KARNATAKA,853.2
16101,Karnataka,DHARWAD,2010,Rabi       ,Onion,15.0,103.0,NORTH INTERIOR KARNATAKA,853.2
16102,Karnataka,DHARWAD,2010,Rabi       ,Other  Rabi pulses,303.0,117.0,NORTH INTERIOR KARNATAKA,853.2
16103,Karnataka,DHARWAD,2010,Rabi       ,Potato,125.0,1455.0,NORTH INTERIOR KARNATAKA,853.2
16104,Karnataka,DHARWAD,2010,Rabi       ,Rapeseed &Mustard,3.0,1.0,NORTH INTERIOR KARNATAKA,853.2
16105,Karnataka,DHARWAD,2010,Rabi       ,Safflower,5441.0,6394.0,NORTH INTERIOR KARNATAKA,853.2
16106,Karnataka,DHARWAD,2010,Rabi       ,Sunflower,10127.0,6745.0,NORTH INTERIOR KARNATAKA,853.2
16107,Karnataka,DHARWAD,2010,Rabi       ,Wheat,39144.0,41158.0,NORTH INTERIOR KARNATAKA,853.2
16108,Karnataka,DHARWAD,2010,Summer     ,Dry chillies,65.0,198.0,NORTH INTERIOR KARNATAKA,853.2
16109,Karnataka,DHARWAD,2010,Summer     ,Maize,780.0,2210.0,NORTH INTERIOR KARNATAKA,853.2
16110,Karnataka,DHARWAD,2010,Summer     ,Onion,7.0,74.0,NORTH INTERIOR KARNATAKA,853.2
16111,Karnataka,DHARWAD,2010,Summer     ,Rice,273.0,883.0,NORTH INTERIOR KARNATAKA,853.2
16112,Karnataka,DHARWAD,2010,Summer     ,Sunflower,71.0,72.0,NORTH INTERIOR KARNATAKA,853.2
16113,Karnataka,DHARWAD,2010,Whole Year ,Arecanut,16.0,173.0,NORTH INTERIOR KARNATAKA,853.2
16114,Karnataka,DHARWAD,2010,Whole Year ,Banana,393.0,9230.0,NORTH INTERIOR KARNATAKA,853.2
16115,Karnataka,DHARWAD,2010,Whole Year ,Cashewnut,94.0,69.0,NORTH INTERIOR KARNATAKA,853.2
16116,Karnataka,DHARWAD,2010,Whole Year ,Coconut ,509.0,4866.0,NORTH INTERIOR KARNATAKA,853.2
16117,Karnataka,DHARWAD,2010,Whole Year ,Coriander,363.0,235.0,NORTH INTERIOR KARNATAKA,853.2
16118,Karnataka,DHARWAD,2010,Whole Year ,Garlic,601.0,576.0,NORTH INTERIOR KARNATAKA,853.2
16119,Karnataka,DHARWAD,2010,Whole Year ,Mesta,1.0,1.0,NORTH INTERIOR KARNATAKA,853.2
16120,Karnataka,DHARWAD,2010,Whole Year ,Sugarcane,4533.0,254075.0,NORTH INTERIOR KARNATAKA,853.2
16121,Karnataka,DHARWAD,2010,Whole Year ,Tobacco,5.0,5.0,NORTH INTERIOR KARNATAKA,853.2
16122,Karnataka,GADAG,2010,Kharif     ,Arhar/Tur,2783.0,1142.0,NORTH INTERIOR KARNATAKA,853.2
16123,Karnataka,GADAG,2010,Kharif     ,Bajra,2799.0,1781.0,NORTH INTERIOR KARNATAKA,853.2
16124,Karnataka,GADAG,2010,Kharif     ,Castor seed,68.0,57.0,NORTH INTERIOR KARNATAKA,853.2
16125,Karnataka,GADAG,2010,Kharif     ,Cotton(lint),24843.0,57340.0,NORTH INTERIOR KARNATAKA,853.2
16126,Karnataka,GADAG,2010,Kharif     ,Cowpea(Lobia),995.0,207.0,NORTH INTERIOR KARNATAKA,853.2
16127,Karnataka,GADAG,2010,Kharif     ,Dry chillies,17224.0,15299.0,NORTH INTERIOR KARNATAKA,853.2
16128,Karnataka,GADAG,2010,Kharif     ,Groundnut,55460.0,40430.0,NORTH INTERIOR KARNATAKA,853.2
16129,Karnataka,GADAG,2010,Kharif     ,Horse-gram,547.0,347.0,NORTH INTERIOR KARNATAKA,853.2
16130,Karnataka,GADAG,2010,Kharif     ,Jowar,6916.0,9578.0,NORTH INTERIOR KARNATAKA,853.2
16131,Karnataka,GADAG,2010,Kharif     ,Maize,49417.0,135931.0,NORTH INTERIOR KARNATAKA,853.2
16132,Karnataka,GADAG,2010,Kharif     ,Moong(Green Gram),70316.0,15765.0,NORTH INTERIOR KARNATAKA,853.2
16133,Karnataka,GADAG,2010,Kharif     ,Niger seed,858.0,354.0,NORTH INTERIOR KARNATAKA,853.2
16134,Karnataka,GADAG,2010,Kharif     ,Onion,43374.0,244224.0,NORTH INTERIOR KARNATAKA,853.2
16135,Karnataka,GADAG,2010,Kharif     ,Other Kharif pulses,292.0,128.0,NORTH INTERIOR KARNATAKA,853.2
16136,Karnataka,GADAG,2010,Kharif     ,Rice,865.0,1914.0,NORTH INTERIOR KARNATAKA,853.2
16137,Karnataka,GADAG,2010,Kharif     ,Sesamum,679.0,517.0,NORTH INTERIOR KARNATAKA,853.2
16138,Karnataka,GADAG,2010,Kharif     ,Small millets,230.0,111.0,NORTH INTERIOR KARNATAKA,853.2
16139,Karnataka,GADAG,2010,Kharif     ,Sunflower,11932.0,4895.0,NORTH INTERIOR KARNATAKA,853.2
16140,Karnataka,GADAG,2010,Kharif     ,Urad,75.0,27.0,NORTH INTERIOR KARNATAKA,853.2
16141,Karnataka,GADAG,2010,Rabi       ,Cotton(lint),48527.0,54557.0,NORTH INTERIOR KARNATAKA,853.2
16142,Karnataka,GADAG,2010,Rabi       ,Cowpea(Lobia),617.0,163.0,NORTH INTERIOR KARNATAKA,853.2
16143,Karnataka,GADAG,2010,Rabi       ,Gram,74980.0,34479.0,NORTH INTERIOR KARNATAKA,853.2
16144,Karnataka,GADAG,2010,Rabi       ,Groundnut,10826.0,10141.0,NORTH INTERIOR KARNATAKA,853.2
16145,Karnataka,GADAG,2010,Rabi       ,Horse-gram,2182.0,846.0,NORTH INTERIOR KARNATAKA,853.2
16146,Karnataka,GADAG,2010,Rabi       ,Jowar,55180.0,38245.0,NORTH INTERIOR KARNATAKA,853.2
16147,Karnataka,GADAG,2010,Rabi       ,Linseed,650.0,173.0,NORTH INTERIOR KARNATAKA,853.2
16148,Karnataka,GADAG,2010,Rabi       ,Maize,1225.0,3803.0,NORTH INTERIOR KARNATAKA,853.2
16149,Karnataka,GADAG,2010,Rabi       ,Onion,416.0,2849.0,NORTH INTERIOR KARNATAKA,853.2
16150,Karnataka,GADAG,2010,Rabi       ,Rapeseed &Mustard,96.0,32.0,NORTH INTERIOR KARNATAKA,853.2
16151,Karnataka,GADAG,2010,Rabi       ,Safflower,1714.0,1330.0,NORTH INTERIOR KARNATAKA,853.2
16152,Karnataka,GADAG,2010,Rabi       ,Sunflower,26734.0,12839.0,NORTH INTERIOR KARNATAKA,853.2
16153,Karnataka,GADAG,2010,Rabi       ,Wheat,29193.0,21580.0,NORTH INTERIOR KARNATAKA,853.2
16154,Karnataka,GADAG,2010,Summer     ,Dry chillies,16.0,49.0,NORTH INTERIOR KARNATAKA,853.2
16155,Karnataka,GADAG,2010,Summer     ,Maize,41.0,139.0,NORTH INTERIOR KARNATAKA,853.2
16156,Karnataka,GADAG,2010,Summer     ,Onion,132.0,1404.0,NORTH INTERIOR KARNATAKA,853.2
16157,Karnataka,GADAG,2010,Summer     ,Rice,1480.0,4682.0,NORTH INTERIOR KARNATAKA,853.2
16158,Karnataka,GADAG,2010,Summer     ,Sunflower,1007.0,974.0,NORTH INTERIOR KARNATAKA,853.2
16159,Karnataka,GADAG,2010,Whole Year ,Arecanut,3.0,32.0,NORTH INTERIOR KARNATAKA,853.2
16160,Karnataka,GADAG,2010,Whole Year ,Banana,247.0,5801.0,NORTH INTERIOR KARNATAKA,853.2
16161,Karnataka,GADAG,2010,Whole Year ,Coconut ,696.0,6653.0,NORTH INTERIOR KARNATAKA,853.2
16162,Karnataka,GADAG,2010,Whole Year ,Coriander,64.0,24.0,NORTH INTERIOR KARNATAKA,853.2
16163,Karnataka,GADAG,2010,Whole Year ,Garlic,138.0,88.0,NORTH INTERIOR KARNATAKA,853.2
16164,Karnataka,GADAG,2010,Whole Year ,Sugarcane,852.0,82559.0,NORTH INTERIOR KARNATAKA,853.2
16165,Karnataka,GADAG,2010,Whole Year ,Tobacco,79.0,86.0,NORTH INTERIOR KARNATAKA,853.2
16166,Karnataka,GULBARGA,2010,Kharif     ,Arhar/Tur,377775.0,206718.0,NORTH INTERIOR KARNATAKA,853.2
16167,Karnataka,GULBARGA,2010,Kharif     ,Bajra,18875.0,13796.0,NORTH INTERIOR KARNATAKA,853.2
16168,Karnataka,GULBARGA,2010,Kharif     ,Castor seed,68.0,57.0,NORTH INTERIOR KARNATAKA,853.2
16169,Karnataka,GULBARGA,2010,Kharif     ,Cotton(lint),13759.0,38254.0,NORTH INTERIOR KARNATAKA,853.2
16170,Karnataka,GULBARGA,2010,Kharif     ,Cowpea(Lobia),1872.0,285.0,NORTH INTERIOR KARNATAKA,853.2
16171,Karnataka,GULBARGA,2010,Kharif     ,Dry chillies,1493.0,2861.0,NORTH INTERIOR KARNATAKA,853.2
16172,Karnataka,GULBARGA,2010,Kharif     ,Groundnut,1638.0,583.0,NORTH INTERIOR KARNATAKA,853.2
16173,Karnataka,GULBARGA,2010,Kharif     ,Horse-gram,1127.0,648.0,NORTH INTERIOR KARNATAKA,853.2
16174,Karnataka,GULBARGA,2010,Kharif     ,Jowar,2760.0,2313.0,NORTH INTERIOR KARNATAKA,853.2
16175,Karnataka,GULBARGA,2010,Kharif     ,Maize,5641.0,11018.0,NORTH INTERIOR KARNATAKA,853.2
16176,Karnataka,GULBARGA,2010,Kharif     ,Moong(Green Gram),44830.0,16013.0,NORTH INTERIOR KARNATAKA,853.2
16177,Karnataka,GULBARGA,2010,Kharif     ,Niger seed,1034.0,174.0,NORTH INTERIOR KARNATAKA,853.2
16178,Karnataka,GULBARGA,2010,Kharif     ,Onion,523.0,4242.0,NORTH INTERIOR KARNATAKA,853.2
16179,Karnataka,GULBARGA,2010,Kharif     ,Other Kharif pulses,858.0,167.0,NORTH INTERIOR KARNATAKA,853.2
16180,Karnataka,GULBARGA,2010,Kharif     ,Potato,8.0,61.0,NORTH INTERIOR KARNATAKA,853.2
16181,Karnataka,GULBARGA,2010,Kharif     ,Rice,3033.0,4822.0,NORTH INTERIOR KARNATAKA,853.2
16182,Karnataka,GULBARGA,2010,Kharif     ,Sesamum,15782.0,4228.0,NORTH INTERIOR KARNATAKA,853.2
16183,Karnataka,GULBARGA,2010,Kharif     ,Small millets,20.0,7.0,NORTH INTERIOR KARNATAKA,853.2
16184,Karnataka,GULBARGA,2010,Kharif     ,Soyabean,375.0,140.0,NORTH INTERIOR KARNATAKA,853.2
16185,Karnataka,GULBARGA,2010,Kharif     ,Sunflower,23457.0,8592.0,NORTH INTERIOR KARNATAKA,853.2
16186,Karnataka,GULBARGA,2010,Kharif     ,Urad,49090.0,18281.0,NORTH INTERIOR KARNATAKA,853.2
16187,Karnataka,GULBARGA,2010,Rabi       ,Dry chillies,82.0,223.0,NORTH INTERIOR KARNATAKA,853.2
16188,Karnataka,GULBARGA,2010,Rabi       ,Gram,208465.0,147961.0,NORTH INTERIOR KARNATAKA,853.2
16189,Karnataka,GULBARGA,2010,Rabi       ,Groundnut,4129.0,2930.0,NORTH INTERIOR KARNATAKA,853.2
16190,Karnataka,GULBARGA,2010,Rabi       ,Horse-gram,77.0,47.0,NORTH INTERIOR KARNATAKA,853.2
16191,Karnataka,GULBARGA,2010,Rabi       ,Jowar,210038.0,173408.0,NORTH INTERIOR KARNATAKA,853.2
16192,Karnataka,GULBARGA,2010,Rabi       ,Linseed,549.0,184.0,NORTH INTERIOR KARNATAKA,853.2
16193,Karnataka,GULBARGA,2010,Rabi       ,Maize,1176.0,404.0,NORTH INTERIOR KARNATAKA,853.2
16194,Karnataka,GULBARGA,2010,Rabi       ,Onion,664.0,6733.0,NORTH INTERIOR KARNATAKA,853.2
16195,Karnataka,GULBARGA,2010,Rabi       ,Rapeseed &Mustard,15.0,5.0,NORTH INTERIOR KARNATAKA,853.2
16196,Karnataka,GULBARGA,2010,Rabi       ,Rice,608.0,1850.0,NORTH INTERIOR KARNATAKA,853.2
16197,Karnataka,GULBARGA,2010,Rabi       ,Safflower,9877.0,5520.0,NORTH INTERIOR KARNATAKA,853.2
16198,Karnataka,GULBARGA,2010,Rabi       ,Sunflower,8980.0,4284.0,NORTH INTERIOR KARNATAKA,853.2
16199,Karnataka,GULBARGA,2010,Rabi       ,Wheat,17702.0,26539.0,NORTH INTERIOR KARNATAKA,853.2
16200,Karnataka,GULBARGA,2010,Summer     ,Dry chillies,99.0,301.0,NORTH INTERIOR KARNATAKA,853.2
16201,Karnataka,GULBARGA,2010,Summer     ,Maize,1124.0,2713.0,NORTH INTERIOR KARNATAKA,853.2
16202,Karnataka,GULBARGA,2010,Summer     ,Onion,191.0,2032.0,NORTH INTERIOR KARNATAKA,853.2
16203,Karnataka,GULBARGA,2010,Summer     ,Rice,901.0,2913.0,NORTH INTERIOR KARNATAKA,853.2
16204,Karnataka,GULBARGA,2010,Summer     ,Sunflower,287.0,165.0,NORTH INTERIOR KARNATAKA,853.2
